encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
faces,places,maintain,1,right,6,uncued,NA,12,5,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/places/danyang_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/kobe_bryant.png
fruits,places,suppress,0,left,6,lure,NA,13,4,0,stimuli/images/fruits/whole_pears.png,stimuli/images/places/glass_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/whole_pears.png
fruits,faces,suppress,3,left,6,novel,NA,14,3,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/brad_pitt.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/granny_smith_apples.png
fruits,places,replace,3,left,6,novel,faces,15,4,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/places/mount_everest.png,stimuli/images/faces/penelope_cruz.png,stimuli/images/places/dome_of_the_rock.png
faces,fruits,maintain,2,left,6,novel,NA,16,5,0,stimuli/images/faces/justin_bieber.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/halved_watermelon.png
places,fruits,replace,0,right,6,lure,faces,17,3,0,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/blake_shelton.png,stimuli/images/fruits/mixed_grapes02.png
places,fruits,suppress,1,left,6,uncued,NA,18,3,0,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/mixed_grapes.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes.png
fruits,places,replace,2,right,6,uncued,faces,19,3,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/matterhorn.png,stimuli/images/faces/macklemore.png,stimuli/images/fruits/honeydew_half.png
places,faces,replace,1,right,6,replacement,fruits,20,5,0,stimuli/images/places/gherkin.png,stimuli/images/faces/angela_merkel.png,stimuli/images/fruits/leaning_pears.png,stimuli/images/fruits/leaning_pears.png
fruits,places,maintain,1,right,6,uncued,NA,21,5,0,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/distant_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/canteloupe_sliced04.png
places,fruits,maintain,3,left,6,novel,NA,22,5,0,stimuli/images/places/piza.png,stimuli/images/fruits/pear03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/ripple_beach.png
faces,fruits,suppress,1,left,6,uncued,NA,23,5,0,stimuli/images/faces/rand_paul.png,stimuli/images/fruits/watermelon.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/watermelon.png
places,faces,maintain,0,right,6,cued,NA,24,3,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/joe_biden.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/joe_biden.png
