encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
places,faces,replace,2,right,6,uncued,fruits,12,5,0,stimuli/images/places/alamo.png,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/alamo.png
faces,fruits,suppress,1,left,6,uncued,NA,13,5,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/pear05.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/pear05.png
places,fruits,maintain,2,left,6,novel,NA,14,3,0,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/green_grapes02.png
fruits,faces,maintain,3,left,6,novel,NA,15,3,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/george_clooney.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/cantaloupe.png
places,fruits,suppress,0,right,6,lure,NA,16,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/green_grapes.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/green_grapes.png
fruits,places,replace,0,right,6,lure,faces,17,3,0,stimuli/images/fruits/gala_apple.png,stimuli/images/places/harvard.png,stimuli/images/faces/brad_pitt.png,stimuli/images/places/harvard.png
faces,fruits,replace,3,left,6,novel,places,18,5,0,stimuli/images/faces/macklemore.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/chris_pratt.png
fruits,faces,replace,1,right,6,replacement,places,19,4,0,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/lebron.png,stimuli/images/places/skyway_bridge.png,stimuli/images/places/skyway_bridge.png
fruits,faces,suppress,2,right,6,uncued,NA,20,3,0,stimuli/images/fruits/whole_pears.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/whole_pears.png
places,faces,maintain,0,right,6,cued,NA,21,3,0,stimuli/images/places/gherkin.png,stimuli/images/faces/rand_paul.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/rand_paul.png
fruits,faces,replace,0,left,6,lure,places,22,3,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/rihanna.png,stimuli/images/places/piza.png,stimuli/images/fruits/fresh_fuji.png
faces,places,suppress,3,left,6,novel,NA,23,4,0,stimuli/images/faces/abby_wambach.png,stimuli/images/places/millau_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/michael_jordan.png
places,fruits,suppress,1,left,6,uncued,NA,24,4,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/fruits/leaning_pears.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/leaning_pears.png
