encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
fruits,places,suppress,2,left,6,uncued,NA,13,4,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/places/mount_everest.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mount_everest.png
faces,places,replace,3,right,6,novel,fruits,14,5,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/alamo.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/faces/katy_perry.png
faces,fruits,suppress,3,right,6,novel,NA,15,5,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/fruits/whole_pears.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/venus_williams.png
faces,fruits,maintain,1,left,6,uncued,NA,16,3,0,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/cantaloupe_sliced03.png
faces,fruits,replace,2,right,6,uncued,places,17,3,0,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/glass_bridge.png,stimuli/images/faces/brad_pitt.png
fruits,faces,maintain,2,right,6,novel,NA,18,5,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/lance_armstrong.png
fruits,faces,replace,0,left,6,lure,places,19,5,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/jj_watt.png,stimuli/images/places/mediterranean_beach.png,stimuli/images/fruits/honeydew_melon02.png
fruits,faces,replace,3,right,6,novel,places,20,3,0,stimuli/images/fruits/sliced_fuji.png,stimuli/images/faces/joe_biden.png,stimuli/images/places/piza.png,stimuli/images/faces/michelle_obama.png
fruits,places,replace,1,right,6,replacement,faces,21,3,0,stimuli/images/fruits/gala_apple.png,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/george_clooney.png,stimuli/images/faces/george_clooney.png
places,fruits,maintain,3,right,6,novel,NA,22,4,0,stimuli/images/places/distant_mountains.png,stimuli/images/fruits/green_grapes.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/kailash.png
places,fruits,replace,0,right,6,lure,faces,23,3,0,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/mixed_grapes02.png
fruits,places,maintain,3,right,6,novel,NA,24,5,0,stimuli/images/fruits/watermelon.png,stimuli/images/places/covered_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/k2.png
