encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
faces,places,maintain,0,right,6,cued,NA,12,3,0,stimuli/images/faces/justin_bieber.png,stimuli/images/places/royal_albert_hall.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/royal_albert_hall.png
faces,places,maintain,3,right,6,novel,NA,13,3,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/alamo.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/george_bush.png
places,faces,suppress,1,right,6,uncued,NA,14,3,0,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/abby_wambach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mediterranean_beach.png
places,faces,maintain,2,right,6,novel,NA,15,3,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/barack_obama.png
fruits,places,suppress,2,left,6,uncued,NA,16,5,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/places/gherkin.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/gherkin.png
places,faces,replace,3,right,6,novel,fruits,17,4,0,stimuli/images/places/unique_mountains.png,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/azadi_monument.png
fruits,faces,maintain,2,left,6,novel,NA,18,5,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/leonardo_dicaprio.png
fruits,places,maintain,3,left,6,novel,NA,19,5,0,stimuli/images/fruits/green_grapes.png,stimuli/images/places/piza.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/sliced_watermelon03.png
fruits,faces,replace,3,left,6,novel,places,20,5,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/covered_bridge.png,stimuli/images/faces/olivia_wilde.png
places,fruits,suppress,0,right,6,lure,NA,21,5,0,stimuli/images/places/mount_fuji.png,stimuli/images/fruits/pear03.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/pear03.png
fruits,faces,suppress,1,left,6,uncued,NA,22,5,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/jj_watt.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/jj_watt.png
places,faces,replace,0,right,6,lure,fruits,23,4,0,stimuli/images/places/distant_mountains.png,stimuli/images/faces/lebron.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/lebron.png
faces,fruits,suppress,3,left,6,novel,NA,24,4,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/madonna.png
