encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
faces,fruits,replace,0,right,6,lure,places,13,5,0,stimuli/images/faces/ryan_reynolds.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/places/matterhorn.png,stimuli/images/fruits/mixed_grapes05.png
fruits,places,suppress,0,left,6,lure,NA,14,3,0,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/flatiron_building.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/sliced_fuji.png
fruits,faces,replace,2,right,6,uncued,places,15,4,0,stimuli/images/fruits/gala_apple.png,stimuli/images/faces/justin_bieber.png,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/gala_apple.png
fruits,faces,maintain,1,right,6,uncued,NA,16,3,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/macklemore.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/mixed_grapes02.png
places,fruits,maintain,3,right,6,novel,NA,17,3,0,stimuli/images/places/glass_bridge.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/red_grapes07.png
faces,places,maintain,2,right,6,novel,NA,18,4,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/places/covered_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/white_sand_beach.png
fruits,places,replace,3,right,6,novel,faces,19,4,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/lebron.png,stimuli/images/fruits/pear.png
faces,fruits,suppress,2,left,6,uncued,NA,20,4,0,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/canteloupe_sliced04.png
faces,fruits,suppress,1,left,6,uncued,NA,21,4,0,stimuli/images/faces/blake_shelton.png,stimuli/images/fruits/leaning_pears.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/leaning_pears.png
fruits,faces,suppress,3,right,6,novel,NA,22,5,0,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/faces/alex_rodriguez.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/sliced_watermelon04.png
places,faces,replace,1,right,6,replacement,fruits,23,4,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/mixed_grapes.png,stimuli/images/fruits/mixed_grapes.png
fruits,faces,maintain,0,left,6,cued,NA,24,5,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/zoe_saldana.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/cantaloupe_sliced03.png
