encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
places,faces,replace,3,right,6,novel,fruits,13,4,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/angela_merkel.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/faces/taylor_swift.png
places,fruits,suppress,1,left,6,uncued,NA,14,3,0,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/halved_watermelon02.png
fruits,places,replace,0,left,6,lure,faces,15,4,0,stimuli/images/fruits/pear03.png,stimuli/images/places/harvard.png,stimuli/images/faces/lebron.png,stimuli/images/fruits/pear03.png
faces,fruits,maintain,3,right,6,novel,NA,16,4,0,stimuli/images/faces/joe_biden.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/lavaredo.png
places,fruits,maintain,3,left,6,novel,NA,17,3,0,stimuli/images/places/piza.png,stimuli/images/fruits/mixed_grapes.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/sliced_watermelon04.png
faces,fruits,replace,0,right,6,lure,places,18,5,0,stimuli/images/faces/rihanna.png,stimuli/images/fruits/fresh_fuji.png,stimuli/images/places/mount_fuji.png,stimuli/images/fruits/fresh_fuji.png
faces,places,replace,2,right,6,uncued,fruits,19,3,0,stimuli/images/faces/abby_wambach.png,stimuli/images/places/distant_mountains.png,stimuli/images/fruits/whole_pears.png,stimuli/images/faces/abby_wambach.png
fruits,faces,replace,1,right,6,replacement,places,20,4,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/faces/mila_kunis.png,stimuli/images/places/covered_bridge.png,stimuli/images/places/covered_bridge.png
places,faces,suppress,0,left,6,lure,NA,21,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/danyang_bridge.png
places,fruits,replace,0,right,6,lure,faces,22,3,0,stimuli/images/places/skyway_bridge.png,stimuli/images/fruits/sliced_fuji.png,stimuli/images/faces/zoe_saldana.png,stimuli/images/fruits/sliced_fuji.png
faces,fruits,maintain,2,left,6,novel,NA,23,3,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/yellow_apple.png
faces,fruits,suppress,1,left,6,uncued,NA,24,5,0,stimuli/images/faces/blake_shelton.png,stimuli/images/fruits/leaning_pears.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/leaning_pears.png
