encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
faces,fruits,replace,2,right,6,uncued,places,13,5,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/glass_bridge.png,stimuli/images/faces/aaron_rodgers.png
places,faces,replace,3,left,6,novel,fruits,14,3,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/places/independence_hall.png
faces,fruits,suppress,3,left,6,novel,NA,15,5,0,stimuli/images/faces/joe_biden.png,stimuli/images/fruits/leaning_pears.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/bruno_mars.png
fruits,faces,suppress,1,left,6,uncued,NA,16,4,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/penelope_cruz.png
fruits,faces,replace,3,left,6,novel,places,17,5,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/george_clooney.png,stimuli/images/places/flatiron_building.png,stimuli/images/faces/danica_patrick.png
places,fruits,replace,2,right,6,uncued,faces,18,4,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/fruits/pear03.png,stimuli/images/faces/blake_shelton.png,stimuli/images/places/yellow_sand_beach.png
faces,fruits,maintain,1,right,6,uncued,NA,19,5,0,stimuli/images/faces/rihanna.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/rihanna.png
faces,places,replace,1,right,6,replacement,fruits,20,4,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/matterhorn.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/fruits/cut_cantaloupe.png
fruits,places,replace,1,right,6,replacement,faces,21,5,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/abby_wambach.png,stimuli/images/faces/abby_wambach.png
fruits,faces,suppress,0,left,6,lure,NA,22,5,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/honeydew_melon02.png
places,faces,maintain,2,left,6,novel,NA,23,5,0,stimuli/images/places/gherkin.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/michele_bachmann.png
places,fruits,maintain,0,left,6,cued,NA,24,4,0,stimuli/images/places/cinderella_castle.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/cinderella_castle.png
