encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
fruits,places,suppress,0,left,6,lure,NA,13,3,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/unique_mountains.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/honeydew_half.png
faces,places,replace,2,left,6,uncued,fruits,14,5,0,stimuli/images/faces/jj_watt.png,stimuli/images/places/mount_everest.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/places/mount_everest.png
fruits,faces,maintain,3,left,6,novel,NA,15,4,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/apple05b.png
places,fruits,maintain,1,right,6,uncued,NA,16,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/pear05.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/danyang_bridge.png
fruits,faces,suppress,2,right,6,uncued,NA,17,4,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/lebron.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes.png
fruits,places,maintain,2,left,6,novel,NA,18,5,0,stimuli/images/fruits/leaning_pears.png,stimuli/images/places/royal_albert_hall.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/bosc_pear.png
faces,fruits,replace,3,right,6,novel,places,19,5,0,stimuli/images/faces/justin_bieber.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/yellow_sand_beach.png,stimuli/images/fruits/green_grapes06.png
faces,fruits,suppress,0,left,6,lure,NA,20,3,0,stimuli/images/faces/ryan_reynolds.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/ryan_reynolds.png
places,faces,replace,1,right,6,replacement,fruits,21,4,0,stimuli/images/places/skyway_bridge.png,stimuli/images/faces/mila_kunis.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/fruits/honeydew_melon02.png
faces,places,suppress,3,left,6,novel,NA,22,4,0,stimuli/images/faces/george_clooney.png,stimuli/images/places/alamo.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/fitz_roy.png
places,fruits,maintain,2,right,6,novel,NA,23,5,0,stimuli/images/places/mediterranean_beach.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/swedish_bridge.png
places,faces,maintain,0,right,6,cued,NA,24,3,0,stimuli/images/places/gherkin.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/angela_merkel.png
